corpus,dyad,index,speaker,start,stop,text
cid,IMML,1316,IM,3081.15924,3083.33222,il me dit oui oui enfin bon je lui dit mais
cid,IMML,1317,IM,3083.89782,3086.24225,comment ça se fait que tu as le feutre dans la main droite
cid,IMML,1318,IM,3086.88444,3087.566,parce qu'il est gaucher
cid,IMML,1319,IM,3088.54544,3092.0137,alors il me dit ah mais c'est la maîtresse qui me force euh à écrire de la main droite
cid,IMML,1320,IM,3092.85075,3101.71561,alors euh elle pour la photo elle lui avait mis de force le feutre dans la main droite ouvert et tout comme s'il était en train de dessiner ce qui était impossible chez lui il est absolument incapable de dessiner de la main droite
cid,IMML,1321,ML,3101.83514,3103.338,ouais il est gaucher il est gaucher quoi stop
cid,IMML,1322,IM,3102.08251,3104.1057,même en maternelle il est archi gaucher quoi
cid,IMML,1323,IM,3105.11907,3110.25231,alors et puis ça m'a fait tilt tu vois alors je me suis j'étais là bon la photo est à l'envers forcément machin bon euh
cid,IMML,1324,IM,3110.9905,3117.17941,et euh il et là il me dit mais de toute façon elle me fait toujours ça et si je le mets dans la main gauche elle me tape sur la les doigts avec une règle
cid,IMML,1325,IM,3117.66035,3119.38318,han han comme ta mère tu sais
cid,IMML,1326,IM,3119.83535,3120.42747,comment
cid,IMML,1327,IM,3121.89493,3123.31776,je cours à l'école je lui dis
cid,IMML,1328,IM,3123.974,3127.14232,vous savez que ça faisait cinquante ans qu'on laisse les enfants écrire avec la main qu'ils veulent hein
cid,IMML,1329,IM,3128.776,3135.82542,oui oui mais vous comprenez il aura une écriture horrible je ne peux pas tolérer euh une chose pareille il faut absolument qu'il s'entraîne de la main droite
cid,IMML,1330,IM,3136.30794,3139.54202,il a pris un mauvais pli euh vous l'avez laissé faire enfin
cid,IMML,1331,ML,3139.41528,3140.53581,et moi je vais le redresser quoi
cid,IMML,1332,IM,3140.0409,3140.7449,han
cid,IMML,1333,IM,3141.58185,3148.03261,oh là là je dis bon ben écoutez dans ce cas nous n'avons plus rien à nous dire je le change d'école immédiatement quoi je l'ai encore changé d'école
cid,IMML,1334,IM,3148.68805,3151.028,et là dieu merci je suis tombée sur une maîtresse
cid,IMML,1335,IM,3151.5508,3152.51998,enfin bien
cid,IMML,1336,IM,3152.8373,3155.4733,parce que celle d'avant l'avait enfermé dans le placard à balais
cid,IMML,1337,IM,3155.81796,3161.59546,parce qu'il avait fait pipi dans sa culotte elle l'avait puni dans le placard tout noir pendant une heure je suis arrivée il était euh
cid,IMML,1338,IM,3162.416,3166.112,il était en état d'hystérie euh totale quoi il était enfermé dans le noir dans un placard
cid,IMML,1339,IM,3166.55077,3168.7421,donc elle j'ai failli la tuer donc je l'ai enlevé aussi
cid,IMML,1340,IM,3169.78661,3172.1574,le pauvre pendant six mois on passait devant l'école
cid,IMML,1341,IM,3172.50162,3172.85512,il disait
cid,IMML,1342,IM,3173.23218,3175.35141,maman pas école là hein pas école là il me disait
cid,IMML,1343,IM,3175.926,3179.14121,pendant six mois il avait deux ans deux ans
cid,IMML,1344,IM,3179.57453,3180.08122,et demi quoi
cid,IMML,1345,IM,3181.11875,3185.01547,enfin bref alors euh l'histoire du gaucher comme ma belle soeur est orthophoniste je lui dis bon
cid,IMML,1346,IM,3185.5628,3188.6023,tu lui fais les tests gaucher oeil main pied machin que
cid,IMML,1347,IM,3188.9558,3189.9858,ce soit bien clair quoi
cid,IMML,1348,ML,3189.0209,3189.7649,qu'on soit sûr
cid,IMML,1349,IM,3190.71235,3193.96531,donc euh tu sais ça prend un quart d'heure là enfin le test euh
cid,IMML,1350,IM,3194.29555,3197.30514,tu sais faire semblant de mettre une longue vue à son oeil euh tu sais et des
cid,IMML,1351,ML,3196.23706,3196.542,mh mh
cid,IMML,1352,IM,3198.03319,3204.60385,elle me dit ah ben oui hein oeil main pied y a rien à dire il est vraiment gaucher quoi puis bon il est toujours gaucher maintenant il a treize ans quoi
cid,IMML,1353,IM,3205.42574,3209.66153,et l'autre elle elle continuait à lui taper sur les doigts parce qu'il écrivait de la main gauche
cid,IMML,1354,ML,3209.56962,3211.584,moi y en a une qui s'amuse à faire ça avec noé
cid,IMML,1355,IM,3210.05038,3211.64,et en plus il a une très belle écriture
cid,IMML,1356,IM,3212.07253,3213.68865,faudrait que j'aille la revoir maintenant tu vois
cid,IMML,1357,ML,3213.90055,3215.59405,tu fais bouffer un le cahier
cid,IMML,1358,IM,3214.50416,3217.142,en lui disant vous avez vu comme il écrit bien de la main gauche
cid,IMML,1359,IM,3217.576,3219.9663,han mais heureusement et tu sais que sans blague hein euh
cid,IMML,1360,ML,3219.75875,3222.74275,sans la photo aussi bien euh tu aurais loupé un truc quoi
cid,IMML,1361,IM,3221.076,3226.86718,bon sans la photo je l'aurais peut-être pas su et en et sans cette maîtresse après josette qui était vraiment formidable
cid,IMML,1362,ML,3223.49682,3224.19666,ou plus tard
cid,IMML,1363,IM,3227.45929,3229.5383,euh je lui ai expliqué le truc et tout ça
cid,IMML,1364,IM,3230.30422,3237.08421,et elle le regardait elle me dit han mais comment peut on faire ça à un enfant aussi beau mais il a des yeux magnifiques et tout bon elle était un peu gaga mémé mais
cid,IMML,1365,ML,3237.19989,3239.99216,mais bon euh non euh au moins euh ça allait quoi
cid,IMML,1366,IM,3237.74157,3239.28813,mais en même temps euh
cid,IMML,1367,IM,3239.81307,3241.8099,et à la fin de l'année il en redemandait quoi
cid,IMML,1368,IM,3242.22675,3245.41102,euh l'année s'est finie parce qu'il a dû arriver en janvier chez elle
cid,IMML,1369,IM,3246.10825,3251.39294,et il en redemandait quoi josette josette c'était formidable quoi là c'était moyenne maternelle je crois enfin bon bref
cid,IMML,1370,ML,3248.43935,3249.20602,je veux redoubler
cid,IMML,1371,IM,3252.17064,3255.73347,et heureusement hein parce qu'elle l'a remis euh sur les rails quoi
cid,IMML,1372,IM,3256.0793,3258.74939,parce que tu tu en fais un échec scolaire d'un gamin comme ça hein
cid,IMML,1373,ML,3258.23521,3259.07659,ah ouais complètement
cid,IMML,1374,IM,3259.3793,3260.37843,c'est fou hein quand même hein
cid,IMML,1375,ML,3259.96745,3261.97654,ben mon frère personne l'a remis sur les rails quoi
cid,IMML,1376,IM,3260.84151,3265.21061,c'est pour ça que euh c'est pour ça qui faut être vachement vigilant hein ben mon frère aussi hein c'est pareil hein
cid,IMML,1377,ML,3263.4146,3263.60317,mh
cid,IMML,1378,ML,3264.87703,3265.03823,mh
cid,IMML,1379,IM,3266.18509,3268.87874,et alors bon faut point trop n'en faut parce que c'est vrai que des fois euh
cid,IMML,1380,ML,3269.08569,3269.27048,ouais
cid,IMML,1381,IM,3269.23519,3273.7498,tu peux quand même concéder aux instits que parfois ils ont une saute d'humeur ou un truc hein quand même bon
cid,IMML,1382,ML,3273.6103,3273.858,ouais
cid,IMML,1383,IM,3274.2337,3275.0607,ça peut arriver hein
cid,IMML,1384,ML,3274.26197,3277.21628,mais sauf que c'est différent d'un d'un euh quand c'est
cid,IMML,1385,IM,3277.45197,3278.18842,mais alors quand euh
cid,IMML,1386,ML,3277.5797,3279.7637,quand c'est un truc qui s'étale sur des mois euh
cid,IMML,1387,IM,3279.44585,3281.19286,ah ben là ils sont cons ah oui non mais là euh
cid,IMML,1388,ML,3280.51998,3282.66084,là quand c'est vraiment de la connerie pure euh
cid,IMML,1389,IM,3281.84389,3283.66986,han puis là quand tu y vas euh
cid,IMML,1390,IM,3284.37273,3287.63891,ils sont euh tu sais vachement sur la défensive tu peux pas discuter quoi
cid,IMML,1391,ML,3287.54994,3288.042,ouais ouais ouais
cid,IMML,1392,IM,3290.16535,3290.9204,oh là là
cid,IMML,1393,IM,3291.83845,3293.44851,ouais elle m'avait sciée quand même hein
cid,IMML,1394,ML,3292.2061,3294.27646,moi y en a une qui s'amuse à faire ça mais euh
cid,IMML,1395,ML,3294.85835,3297.2278,elle peut se planquer quand j'arrive hein parce que je lui arrache un oeil hein
cid,IMML,1396,IM,3297.70469,3298.73867,ouais ouais ouais ouais
cid,IMML,1397,ML,3298.2579,3299.27227,attends eh oh ça va
cid,IMML,1398,IM,3300.27705,3300.91195,c'est fou hein
cid,IMML,1399,ML,3300.37476,3303.71926,ils ont qu'à changer de métier hein y en a plein des gens motivés pour faire ce travail là hein
cid,IMML,1400,IM,3303.216,3305.35543,ben oui mais ça c'est le problème aussi de euh
cid,IMML,1401,IM,3305.7506,3307.37965,tu as vu tous ces étudiants euh
cid,IMML,1402,IM,3307.74434,3310.66435,qui arrivent en licence et puis qui savent plus quoi faire ils font l'iufm
cid,IMML,1403,ML,3310.87108,3311.15809,eh ouais
cid,IMML,1404,IM,3311.29225,3316.23478,parce qu'ils savent qu'ils auront un boulot leurs parents leur disent ça sera bien ça tu auras toujours un salaire gnagnagna
cid,IMML,1405,ML,3315.12485,3315.63204,ouais ouais
cid,IMML,1406,ML,3316.46555,3316.77222,eh ouais
cid,IMML,1407,IM,3316.68549,3320.15581,et après tu te retrouves avec des tas d'instits pas motivés quoi mais alors euh
cid,IMML,1408,IM,3320.5137,3321.12794,à la pelle
cid,IMML,1409,ML,3321.55955,3321.79939,eh ouais
cid,IMML,1410,IM,3321.60222,3322.14425,à la pelle
cid,IMML,1411,IM,3322.66389,3326.36708,alors évidemment c'est dur hein les petits c'est pas facile hein remarque le collège non plus mais
cid,IMML,1412,IM,3326.86375,3330.45883,c'est pas facile ils ils dépriment très vite non mais y a rien qui est facile je sais
cid,IMML,1413,ML,3327.40355,3328.60665,mais y a rien qui est facile hein
cid,IMML,1414,IM,3330.966,3332.02025,mais ils dépriment très vite
cid,IMML,1415,IM,3332.49453,3336.51396,ils sont très vite en maladie tu vois alors après c'est tout haché ils ont une année scolaire euh
cid,IMML,1416,IM,3337.04966,3344.09061,les gamins ils ont jamais les mêmes instits les trucs c'est c'est n'importe quoi surtout euh dans les cycles euh d'apprentissage quoi hein c'est quand même euh
cid,IMML,1417,ML,3339.66275,3340.58669,ouais c'est n'importe quoi
cid,IMML,1418,ML,3343.26125,3343.43566,ouais
cid,IMML,1419,ML,3343.96644,3344.17481,ouais
cid,IMML,1420,IM,3344.70687,3346.42664,quand tu apprends à lire euh pff
cid,IMML,1421,IM,3347.4459,3348.16174,à compter
cid,IMML,1422,IM,3348.68152,3349.37968,à lire
cid,IMML,1423,IM,3349.79799,3351.83002,et à écrire si tu rates cette année là
cid,IMML,1424,ML,3353.12021,3353.49711,dommage
cid,IMML,1425,IM,3353.958,3354.398,dommage
cid,IMML,1426,ML,3354.07561,3357.84147,ouais moi j'ai une cousine qui est là et qui qui était ici là en sciences du langage et euh
cid,IMML,1427,ML,3358.47312,3361.24482,une fois on était chez euh chez elle y avait ses parents tout ça puis euh
cid,IMML,1428,ML,3361.83851,3363.38081,ils demandaient un peu euh
cid,IMML,1429,ML,3363.85261,3369.11659,elle disait qu'elle savait pas trop qu'elle avait envie de faire la maîtrise de continuer qu'elle allait quand même passer le concours d'instit euh
cid,IMML,1430,ML,3369.66125,3372.90224,bon elle voulait faire instit depuis très longtemps tu vois mais c'est toujours pareil euh
cid,IMML,1431,ML,3373.33159,3376.15317,quand tu es minot tu as une envie puis ça peut changer aussi après euh
cid,IMML,1432,IM,3374.56386,3374.86139,ouais
cid,IMML,1433,IM,3375.40298,3378.27,ouais infirmière hôtesse de l'air euh maîtresse euh ouais
cid,IMML,1434,ML,3376.87172,3377.938,ouais voilà voilà
cid,IMML,1435,ML,3378.84379,3379.852,et euh
cid,IMML,1436,ML,3381.12741,3388.45443,elle dit aussi bien je continuerai tout ça puis sa mère elle lui dit euh marie euh pour continuer faudrait euh aussi avoir des sous euh ça coûte vraiment cher de faire des de longues études
cid,IMML,1437,ML,3390.02176,3391.5905,et euh donc ça ça voulait dire ah non
cid,IMML,1438,IM,3391.926,3392.686,ben oui bien sûr
cid,IMML,1439,ML,3392.24939,3393.78274,passe le concours et puis réussis le quoi
cid,IMML,1440,ML,3394.25685,3397.12684,moi je regardais ma tante je dis tu sais euh ça coûte cher en même temps euh
cid,IMML,1441,ML,3397.65369,3403.92987,si c'est vraiment ce qu'elle veut faire y a aussi des moyens d'avoir des bourses et des machins comme ça tu crois que quoi que c'est mes parents qui me payent mes études euh
cid,IMML,1442,IM,3405.096,3405.224,ouais
cid,IMML,1443,ML,3405.16184,3407.09311,mais c'est vrai que euh elle je me dis
cid,IMML,1444,ML,3407.60233,3409.83118,en plus enfin elle l'a raté déjà une fois euh
cid,IMML,1445,ML,3410.58765,3411.69873,là cette année euh
cid,IMML,1446,ML,3412.16497,3415.64794,un mois avant le euh le concours elle avait pas encore euh vraiment euh
cid,IMML,1447,ML,3416.46234,3419.63602,elle était toujours dans sa vitesse de croisière de révision tu vois euh ouais
cid,IMML,1448,IM,3418.42786,3419.216,de l'iufm
cid,IMML,1449,IM,3419.76172,3421.66768,oh puis il est costaud maintenant hein en plus hein
cid,IMML,1450,ML,3421.09603,3421.79193,ben ouais
cid,IMML,1451,ML,3422.43416,3424.81675,puis après il va y avoir une langue de maîtrise d'une langue obligatoire
cid,IMML,1452,IM,3425.18594,3426.7001,ah ben dis donc ça leur fera pas de mal hein
cid,IMML,1453,ML,3426.65297,3426.84563,ouais
cid,IMML,1454,IM,3427.23785,3427.67089,han
cid,IMML,1455,ML,3427.40805,3429.2045,ben c'est-à-dire ça peut remonter un peu le niveau ouais
cid,IMML,1456,IM,3430.22034,3430.37058,ouais
cid,IMML,1457,IM,3431.3949,3432.0909,parce qu'alors dis donc
cid,IMML,1458,ML,3431.3962,3431.66221,bien
cid,IMML,1459,ML,3432.35419,3432.51539,mh
cid,IMML,1460,ML,3432.89676,3434.568,bonjour hein oui au secours hein
cid,IMML,1461,IM,3432.99399,3434.06184,les langues pardon hein
cid,IMML,1462,ML,3436.85189,3437.05634,ouais
cid,IMML,1463,IM,3438.14549,3438.322,ouais
cid,IMML,1464,IM,3439.724,3440.88,non c'est pas euh
cid,IMML,1465,ML,3442.04962,3444.10982,moi j'ai toujours eu des instits super bien
cid,IMML,1466,ML,3444.7927,3446.84883,sauf cette folle là qui les nous mettait cul nu
cid,IMML,1467,IM,3447.78434,3448.27,moi aussi
cid,IMML,1468,ML,3449.51058,3450.72547,je suis plutôt bien tombée puis en
cid,IMML,1469,IM,3450.506,3451.258,vachement sympa
cid,IMML,1470,ML,3451.29095,3454.72195,après ça dépend aussi des gamins moi j'étais plutôt facile alors ça allait quoi
cid,IMML,1471,IM,3453.78027,3456.35727,mais euh mais moi je me souviens d'instits euh
cid,IMML,1472,IM,3458.00055,3460.82314,pas euh pas spécialement gentilles euh
cid,IMML,1473,IM,3461.21199,3462.12578,assez fermes hein
cid,IMML,1474,IM,3462.82394,3463.77779,y avait de la discipline
cid,IMML,1475,ML,3462.95514,3464.21328,mais c'est c'est c'est les mieux hein
cid,IMML,1476,IM,3464.24912,3466.57765,mais j'en garde un super souvenir en réalité hein
cid,IMML,1477,ML,3464.57499,3464.75978,ouais
cid,IMML,1478,IM,3467.22868,3471.238,vraiment hein de l'autorité mais pas euh n'importe quoi enfin correcte quoi
cid,IMML,1479,ML,3467.95122,3468.11635,mh
cid,IMML,1480,ML,3470.73105,3471.34833,ouais ouais
cid,IMML,1481,IM,3472.15601,3473.46395,mais elles étaient euh
cid,IMML,1482,IM,3474.11115,3476.63069,je me rappelle de leur nom tout ça pourtant je suis bien vieille hein
cid,IMML,1483,IM,3477.45847,3479.53055,mais je m'en souviens remarque une
cid,IMML,1484,IM,3480.01367,3482.774,une maîtresse qui s'appelle madame compote hein tu peux pas l'oublier
cid,IMML,1485,ML,3482.54695,3483.10695,tu l'oublies pas
cid,IMML,1486,IM,3486.2521,3489.25746,madame chapeau aussi madame chapeau en maternelle ouais
cid,IMML,1487,ML,3487.74285,3488.14868,c'est vrai
cid,IMML,1488,IM,3490.12132,3491.916,madame chapeau et après madame compote
cid,IMML,1489,ML,3492.83708,3493.284,ah ben ça va
cid,IMML,1490,IM,3494.286,3495.09423,ouais c'était marrant hein
cid,IMML,1491,IM,3495.54494,3497.50038,après elles avaient des noms à peu près euh pff
cid,IMML,1492,IM,3497.99565,3498.75058,classiques mais
cid,IMML,1493,IM,3499.39866,3503.988,madame chapeau madame compote je vois encore leurs têtes et dans ma tête elles étaient vieilles c'étaient des vieilles mémés
cid,IMML,1494,IM,3504.69415,3509.32976,vraiment vieilles elles euh pourtant c'est cinquante cinq ans la retraite elles devaient pas être si vieilles mais je les voyais vieilles
cid,IMML,1495,ML,3507.40485,3507.67,ouais
cid,IMML,1496,IM,3509.84675,3510.86895,mais trop gentilles
cid,IMML,1497,ML,3510.12858,3515.46426,remarque je rigole avec madame chapeau mais moi les celle que j'avais en petite maternelle en petite section s'appelait madame bonnet
cid,IMML,1498,IM,3516.13564,3516.74543,ben alors tu vois
cid,IMML,1499,ML,3516.33365,3517.19765,mais c'est pas mal aussi
cid,IMML,1500,ML,3519.62642,3520.85417,et alors elles étaient deux soeurs
cid,IMML,1501,ML,3521.32665,3523.18172,et c'était absolument étonnant
cid,IMML,1502,ML,3524.79778,3526.97335,elles étaient tu sais elles faisaient très vieilles filles elles avaient
cid,IMML,1503,IM,3526.75305,3528.43535,tu peux dire de moi franchement euh
cid,IMML,1504,ML,3528.43349,3531.62981,elles étaient pas vieilles elles devaient avoir une trentaine d'années je pense euh
cid,IMML,1505,ML,3532.22037,3532.96739,et euh
cid,IMML,1506,ML,3533.54101,3536.61992,les cheveux noirs tu sais ramenés en chignon derrière
cid,IMML,1507,ML,3537.13497,3538.77447,toutes les deux la même coiffure tu sais
cid,IMML,1508,IM,3538.506,3539.106,hum
cid,IMML,1509,ML,3539.20683,3540.80309,avec la bonne vieille robe euh
cid,IMML,1510,ML,3541.44869,3542.92699,qui arrivait jusque là euh
cid,IMML,1511,IM,3542.6752,3542.8912,ouais
cid,IMML,1512,ML,3543.35664,3545.73367,bien droite et tout ça avec le petit gilet dessus
cid,IMML,1513,ML,3546.52787,3550.30445,et euh la petite chemise blanche en dessous avec le médaillon juste là qui dépasse
cid,IMML,1514,IM,3549.856,3550.256,oh
cid,IMML,1515,ML,3550.76446,3552.01866,les petites chaussures euh
cid,IMML,1516,IM,3551.49272,3552.18204,maîtresse quoi
cid,IMML,1517,ML,3552.82209,3553.72244,la vraie maîtresse ouais
cid,IMML,1518,ML,3557.52825,3558.34216,deux vieilles filles
cid,IMML,1519,IM,3559.35837,3560.70462,mon bonnet mon chapeau
cid,IMML,1520,ML,3559.43909,3561.06,mais elles étaient euh adorables
cid,IMML,1521,IM,3561.45286,3561.692,ouais
cid,IMML,1522,ML,3564.11575,3565.25824,madame bonnet et madame bonnet
cid,IMML,1523,IM,3565.37521,3565.59026,ouais
cid,IMML,1524,IM,3568.036,3571.0186,bon alors un petit conflit pour finir qu'est ce qu'on fait on se casse la gueule
cid,IMML,1525,ML,3571.13555,3572.0477,on en a fait plein
cid,IMML,1526,ML,3573.76915,3574.73748,je sais pas on va finir là
cid,IMML,1527,IM,3574.616,3575.504,on se fait un petit combat
cid,IMML,1528,ML,3575.6302,3576.9022,c'est quelle heure oh merde on n'a pas d'heure
cid,IMML,1529,IM,3577.3716,3577.7636,je sais pas
cid,IMML,1530,ML,3578.75295,3580.236,elles nous ont oubliées tu sais peut-être
cid,IMML,1531,ML,3581.26795,3582.52357,tu les as vues passer là un peu
cid,IMML,1532,IM,3581.59878,3583.31914,est ce que tu sais à quelle heure ça a commencé
cid,IMML,1533,ML,3583.49469,3583.65982,non
cid,IMML,1534,ML,3584.33078,3585.23,neuf heures et demi par là
cid,IMML,1535,IM,3585.67732,3587.37412,neuf heures et demi parce que si je change le
cid,IMML,1536,ML,3587.65888,3588.9524,dix heures moins le quart je pense
cid,IMML,1537,IM,3589.49707,3589.75041,ah ouais
cid,IMML,1538,IM,3590.07055,3594.49289,mais moi ma montre est cassée depuis deux mois faut absolument que je la fasse réparer j'ai j'ai un conflit avec ma montre
cid,IMML,1539,ML,3590.07686,3591.242,neuf heures et demi dix heures moins le quart
cid,IMML,1540,IM,3595.8336,3596.94234,faut que je l'amène euh
cid,IMML,1541,ML,3597.65569,3602.13522,moi ma montre un jour je l'ai enlevée un soir là pour me coucher je l'ai posée le lendemain je l'ai prise ça marchait plus
cid,IMML,1542,IM,3603.17162,3603.80202,et depuis
cid,IMML,1543,ML,3604.13862,3608.69625,et depuis gilles il est retourné au magasin où il l'a achetée parce que c'était mon cadeau de noël et il est revenu il m'a dit
cid,IMML,1544,ML,3609.23923,3611.08319,j'ai vraiment pas de cul le magasin a fermé
cid,IMML,1545,ML,3613.06758,3614.29425,et voilà et maintenant ben voilà
cid,IMML,1546,ML,3615.02485,3617.54317,la montre est là euh cassée et on sait pas pourquoi
cid,IMML,1547,IM,3620.05707,3621.256,et il est onze heures moins le quart
cid,IMML,1548,ML,3622.1988,3622.4788,c'est bon
cid,IMML,1549,ML,3623.1227,3623.424,ça y est
cid,IMML,1550,ML,3624.57365,3624.8813,c'est bon
cid,IMML,1551,ML,3625.50643,3626.70952,y a béa qui vient nous dire que c'est bon
cid,IMML,1552,IM,3629.27462,3630.432,ça fait une bonne heure hein non
cid,IMML,1553,ML,3630.686,3630.83,hein
cid,LLNH,0,NH,13.89915,14.65915,ah ça va pas manquer
cid,LLNH,1,NH,16.816,16.96,ouais
cid,LLNH,2,NH,21.946,22.21,mh mh
cid,LLNH,3,NH,25.706,26.05,ok
cid,LLNH,4,NH,27.7565,28.8765,conflictuel travail
cid,LLNH,5,LL,29.4603,29.9243,pas forcément
cid,LLNH,6,NH,30.086,30.63,pas forcément
cid,LLNH,7,NH,31.2982,31.7222,mh ouais
cid,LLNH,8,NH,34.356,34.796,ouais ouais ouais
cid,LLNH,9,LL,34.876,35.1,mh
cid,LLNH,10,NH,36.926,37.118,ok
cid,LLNH,11,NH,39.417,41.953,c'est bon ouais ouais on n'a pas besoin donner notre nom rien du tout
cid,LLNH,12,NH,42.45305,43.21305,avant l'enregistrement
cid,LLNH,13,NH,44.3307,44.4827,ça va
cid,LLNH,14,NH,45.86,46.076,d'accord
cid,LLNH,15,NH,46.846,47.182,pas
cid,LLNH,16,LL,46.851,47.267,d'accord
cid,LLNH,17,NH,47.8305,47.9265,oh
cid,LLNH,18,NH,48.666,49.274,à la lumière
cid,LLNH,19,NH,50.216,52.68,ils repasseront en rouge à la lumière verte c'est qu'on démarre
cid,LLNH,20,NH,53.356,53.812,allez c'est parti
cid,LLNH,21,NH,54.4691,54.7651,bon d'accord
cid,LLNH,22,LL,55.006,55.59,mh bien
cid,LLNH,23,NH,57.166,57.942,bon eh beh
cid,LLNH,24,LL,57.51275,57.59275,bon
cid,LLNH,25,NH,59.2029,60.6909,par quelle situation tu veux commencer
cid,LLNH,26,LL,61.1036,64.2956,ah je te laisse faire si tu veux parce que euh
cid,LLNH,27,NH,61.13385,61.42985,dis moi
cid,LLNH,28,NH,61.7845,62.8085,situation conflictuelle
cid,LLNH,29,LL,64.90147,66.27825,je suis pas quelqu'un à conflits
cid,LLNH,30,NH,64.976,65.056,ah
cid,LLNH,31,NH,67.5533,70.32933,moi non plus mais on a quand même des gens qui nous mettent dans des situations bien souvent
cid,LLNH,32,LL,70.666,70.866,mh
cid,LLNH,33,NH,70.89485,71.71827,ils poussent aux conflits
cid,LLNH,34,NH,72.17814,72.478,n'est ce pas
cid,LLNH,35,LL,72.236,72.364,oui
cid,LLNH,36,LL,72.986,74.026,oui on va pas citer de noms
cid,LLNH,37,NH,74.9894,75.1574,non
cid,LLNH,38,NH,75.836,77.01394,les noms sont pas autorisés
cid,LLNH,39,NH,77.376,77.94922,mais euh
cid,LLNH,40,LL,78.0392,78.76112,non vaut mieux pas
cid,LLNH,41,NH,78.8682,79.72183,je sais pas euh
cid,LLNH,42,NH,80.20656,83.05015,et comment tu t'es retrouvée je sais pas est ce que la situation euh
cid,LLNH,43,NH,83.77344,93.39389,euh sur euh tes années euh de doctorat et euh chercher tes postes d'ater pour pouvoir chaque année vivre tu t'es retrouvée quand même dans des situations qui ont pas toujours été
cid,LLNH,44,LL,90.446,90.822,ah oui
cid,LLNH,45,NH,94.0497,94.72708,évidentes non
cid,LLNH,46,LL,95.25766,97.086,oui effectivement si on cherche par là
cid,LLNH,47,LL,99.0364,101.27359,si tu avais toutes façons je te les ai racontées le euh
cid,LLNH,48,LL,101.886,102.39,euh
cid,LLNH,49,LL,103.5742,106.166,quand je suis allée faire une communication euh à limoges
cid,LLNH,50,NH,106.456,106.696,ouais
cid,LLNH,51,LL,107.48803,111.392,et donc y avait euh une personne d'aix qui qui était là-bas et
cid,LLNH,52,LL,111.80066,115.1132,pff à la fin de ma communication qui est venue me voir en me disant euh
cid,LLNH,53,LL,116.24466,117.55615,que j'avais je euh
cid,LLNH,54,LL,119.10903,120.5471,euh je prenais le train en marche
cid,LLNH,55,LL,121.44178,123.962,que euh côté euh parce que je faisais pas du tout d'énonciation
cid,LLNH,56,NH,124.556,124.676,ouais
cid,LLNH,57,LL,125.066,125.71596,donc euh
cid,LLNH,58,LL,126.0393,127.68215,ça effectivement beh c'était enfin bon
cid,LLNH,59,LL,128.9569,130.6769,toute façon les conflits euh
cid,LLNH,60,LL,131.476,133.732,de mon côté les conflits je les je les aime enfin
cid,LLNH,61,LL,134.67667,137.468,ou je euh je les é je les évite voilà donc euh
cid,LLNH,62,NH,135.16915,136.86515,tu les évites au maximum mh mh
cid,LLNH,63,LL,138.046,141.174,donc j'ai rien dit à ce moment là et puis bon euh après il m'a euh
cid,LLNH,64,LL,141.53032,142.64715,quand je suis arrivée là euh
cid,LLNH,65,LL,143.246,147.582,il m'a parlé tout tout normalement euh en me racontant lui même ses problèmes donc euh
cid,LLNH,66,NH,147.176,147.44,mh mh
cid,LLNH,67,LL,148.66779,149.1867,mais
cid,LLNH,68,NH,150.0385,152.99802,les conflits de l'énonciation euh c'est pas la première fois quand même qu'on te le
cid,LLNH,69,LL,150.11585,150.39585,j'évite
cid,LLNH,70,LL,153.696,154.96192,le l'énonciation ouais
cid,LLNH,71,NH,154.1153,155.84889,énonciation ouais parce que tu es
cid,LLNH,72,NH,156.43705,159.65305,tu es pas du tout dans le courant euh dans lequel il faudrait être paraît il
cid,LLNH,73,LL,160.326,161.038,oui oui
cid,LLNH,74,NH,160.5002,161.0567,donc euh
cid,LLNH,75,NH,161.5506,162.7266,c'est quand même à intervalles réguliers
cid,LLNH,76,LL,161.69328,162.44321,ouais c'est un
cid,LLNH,77,LL,162.9729,164.4209,c'est vrai que c'est un problème enfin euh
cid,LLNH,78,LL,165.39574,169.32404,euh ç oui c'est vrai que c'est on peut on peut qualifier ça de conflit
cid,LLNH,79,LL,169.9517,174.03021,euh étant donné que euh finalement on me fait ressentir que je suis pas dans
cid,LLNH,80,LL,174.70449,175.86483,dans le le mouvement quoi
cid,LLNH,81,NH,175.7514,176.1194,mh mh
cid,LLNH,82,NH,177.23633,179.414,alors comment ils font tous les gens qui sont pas dans le mouvement alors
cid,LLNH,83,NH,180.00206,181.57432,comment ça se passe tu es pas la seule quand même non
cid,LLNH,84,LL,182.306,187.346,mh disons que euh si tu veux être reconnue et intégrée bon ben vaut mieux l'être
cid,LLNH,85,NH,187.596,187.86,mh mh
cid,LLNH,86,LL,188.52513,189.86436,et donc euh bon
cid,LLNH,87,NH,191.27738,193.45556,et comment ça se passe euh parce que euh
cid,LLNH,88,LL,193.156,197.54302,beh soit tu soit tu te montres pas hein comme certaines personnes
cid,LLNH,89,LL,198.43614,200.78,restent chez elles euh enfin elles se montrent le moins possible
cid,LLNH,90,NH,200.916,201.108,mh
cid,LLNH,91,LL,201.57715,203.77434,donc euh tu fais ta recherche tout seul dans ton coin
cid,LLNH,92,LL,204.82459,206.68309,ou alors eh ben ma fois euh
cid,LLNH,93,LL,207.78685,208.89885,ou alors tu rentres dans le conflit
