corpus,file,dyad,index,speaker,start,stop,text,theme,theme_role,theme_index
paco,PACO-LB_MA,LBMA,391,LB,733.94,735.88481,c'était un spam ou un truc comme ça ou un vrai mail,les rouages de l'administration,g,18.0
paco,PACO-LB_MA,LBMA,392,MA,735.84,744.345,nan nan nan nan un vrai mail bah tu sais comme la feuille qu'on reçoit en début d'année là la notification avec marqué avis important vous devez rembourser 1962 euros,les rouages de l'administration,f,19.0
paco,PACO-LB_MA,LBMA,393,LB,738.58,738.82,ouais,les rouages de l'administration,g,20.0
paco,PACO-LB_MA,LBMA,394,LB,739.62,740.46,ouais,les rouages de l'administration,g,21.0
paco,PACO-LB_MA,LBMA,395,MA,744.6,747.45,euh parxe que problème d'assiduité blablabla,les rouages de l'administration,f,22.0
paco,PACO-LB_MA,LBMA,396,MA,747.66,752.7,du coup je suis restée un peu bête parce que j'ai manqué des cours mais je les avais justifiés par certificat médical,les rouages de l'administration,f,23.0
paco,PACO-LB_MA,LBMA,397,LB,752.3,752.55,ouais,les rouages de l'administration,g,24.0
paco,PACO-LB_MA,LBMA,398,MA,752.96,770.525,du coup je suis partie en trombe à la scolarité je leur ai fait mais je comprends pas je viens de reçois je viens de recevoir ça euh qu'est-ce que je fais c'est pas possible je peux pas leur donner 2000 euros j'ai pas de sous du coup euh elle me dit nan mais c'est une erreur et tout euh du coup elle a retrouvé mon certificat de scolarité et,les rouages de l'administration,f,25.0
paco,PACO-LB_MA,LBMA,399,LB,755.92,756.47,ouais,les rouages de l'administration,g,26.0
paco,PACO-LB_MA,LBMA,400,LB,762.18989,762.88,putain,les rouages de l'administration,g,27.0
paco,PACO-LB_MA,LBMA,401,MA,770.76,772.32,elle m'a dit que ça devrait aller mais,les rouages de l'administration,f,28.0
paco,PACO-LB_MA,LBMA,402,LB,772.76,774.45818,c'est quand même bizarre,les rouages de l'administration,g,29.0
paco,PACO-LB_MA,LBMA,403,MA,772.84,777.66,sur le coup ouais sur le coup j'étais en cours je me suis dit oh nan c'est pas possible,les rouages de l'administration,f,30.0
paco,PACO-LB_MA,LBMA,404,MA,778.25771,779.165,c'est pas possible,les rouages de l'administration,f,31.0
paco,PACO-LB_MA,LBMA,405,LB,778.64,778.82,ouais,les rouages de l'administration,g,32.0
paco,PACO-LB_MA,LBMA,406,LB,779.24,780.925,mais en vrai il paraît qu'ils hum aband,les rouages de l'administration,g,33.0
paco,PACO-LB_MA,LBMA,407,LB,781.16,783.475,enfin ils te demandent pas de rembourser si tu manques des cours ou quoi,les rouages de l'administration,g,34.0
paco,PACO-LB_MA,LBMA,408,LB,783.74,785.06,c'est juste c'est si tu rates un examen,les rouages de l'administration,g,35.0
paco,PACO-LB_MA,LBMA,409,MA,785.2,785.605,ah ouais,les rouages de l'administration,f,36.0
paco,PACO-LB_MA,LBMA,410,LB,785.68,785.88,ouais,les rouages de l'administration,g,37.0
paco,PACO-LB_MA,LBMA,411,LB,786.4,789.07,j'ai appris ça moi aussi la dernière fois si tu manques un td c'est pas grave,les rouages de l'administration,g,38.0
paco,PACO-LB_MA,LBMA,412,MA,787.9,788.255,d'accord,les rouages de l'administration,f,39.0
paco,PACO-LB_MA,LBMA,413,LB,789.62,792.065,mais si il y avait un examen pendant le td bah là c'est,les rouages de l'administration,g,40.0
paco,PACO-LB_MA,LBMA,414,MA,792.44,792.86,d'accord,les rouages de l'administration,f,41.0
paco,PACO-LB_MA,LBMA,415,LB,792.52,793.66,faut le justifier mais autrement non,les rouages de l'administration,g,42.0
paco,PACO-LB_MA,LBMA,416,LB,794.36,794.8,je crois,les rouages de l'administration,g,43.0
paco,PACO-LB_MA,LBMA,417,LB,795.12,797.705,mais vu que ça varie et tout mais parce que j'ai hum,les rouages de l'administration,g,44.0
paco,PACO-LB_MA,LBMA,418,LB,798.18,802.12,j'ai plein de copines qui me disaient ouais non mais la j'ai jamais justifié et tout et la bourse on me l'a jamais réclamée,les rouages de l'administration,g,45.0
paco,PACO-LB_MA,LBMA,419,MA,802.12,802.525,mh,les rouages de l'administration,f,46.0
paco,PACO-LB_MA,LBMA,420,LB,802.86,803.24,donc euh,les rouages de l'administration,g,47.0
paco,PACO-LB_MA,LBMA,421,MA,803.68,803.885,ouais,les rouages de l'administration,f,48.0
paco,PACO-LB_MA,LBMA,422,LB,804.36,806.81248,tant mieux  ouais c'est vrai,les rouages de l'administration,g,49.0
paco,PACO-LB_MA,LBMA,423,MA,804.85166,806.02387,c'est bon à savoir ça,les rouages de l'administration,f,50.0
paco,PACO-LB_MA,LBMA,424,MA,808.06,810.855,ah parce que moi du coup ouais j'avais tout justifié parce que,les rouages de l'administration,f,51.0
paco,PACO-LB_MA,LBMA,425,MA,811.64,813.785,bah le flip quoi ouais franchement euh,les rouages de l'administration,f,52.0
paco,PACO-LB_MA,LBMA,426,LB,811.82,812.635,ouais on sait jamais quoi,les rouages de l'administration,g,53.0
paco,PACO-LB_MA,LBMA,427,LB,812.82,812.955,mh,les rouages de l'administration,g,54.0
paco,PACO-LB_MA,LBMA,428,MA,814.78,818.16554,2000 euros à rembourser d'un coup là comme ça euh fou,les rouages de l'administration,f,55.0
paco,PACO-LB_MA,LBMA,429,LB,816.66,817.56,purée,les rouages de l'administration,g,56.0
paco,PACO-LB_MA,LBMA,430,MA,818.64,820.52,je crois que j'aurais pas assumé là hein c'est trop dur hein,les rouages de l'administration,f,57.0
paco,PACO-LB_MA,LBMA,431,LB,819.84,820.01,mh,les rouages de l'administration,g,58.0
paco,PACO-LB_MA,LBMA,432,MA,822.14,823.495,c'est énorme comme somme en plus,les rouages de l'administration,f,59.0
paco,PACO-LB_MA,LBMA,433,MA,823.92,825.65398,c'était pas euh 100 euros,les rouages de l'administration,f,60.0
paco,PACO-LB_MA,LBMA,434,LB,824.05294,824.2944,ouais,les rouages de l'administration,g,61.0
paco,PACO-LB_MA,LBMA,435,LB,825.36,827.04,mais ils devraient quand même vérifier leur euh,les rouages de l'administration,g,62.0
paco,PACO-LB_MA,LBMA,436,MA,827.4,836.08,ouais bah je sais pas ce qui s'est passé de il y a dû y avoir un beug et la fille de la scolarité elle me disait mais en plus euh vous êtes la troisième personne depuis cet après-midi qui vient me voir euh,les rouages de l'administration,f,63.0
paco,PACO-LB_MA,LBMA,437,LB,835.72,836.35634,ah oui okay,les rouages de l'administration,g,64.0
paco,PACO-LB_MA,LBMA,438,LB,836.62,839.755,ils ont dû ils manquaient de sous ils ont dû envoyer plein de rappels aux gens,les rouages de l'administration,g,65.0
paco,PACO-LB_MA,LBMA,439,MA,838.76233,839.76,ouais,les rouages de l'administration,f,66.0
paco,PACO-LB_MA,LBMA,440,MA,840.0,842.255,donnez-nous des sous nan,les rouages de l'administration,f,67.0
paco,PACO-LB_MA,LBMA,441,LB,841.24,842.63,ouais c'est ça deux mille euros,les rouages de l'administration,g,68.0
paco,PACO-LB_MA,LBMA,442,MA,843.86,846.895,ouais ouais bah ouais bah je ouais doit y a il y a dû avoir un beug euh,les rouages de l'administration,f,69.0
paco,PACO-LB_MA,LBMA,443,MA,847.42,849.335,dans leur euh base de données ou,les rouages de l'administration,f,70.0
paco,PACO-LB_MA,LBMA,444,LB,849.22,849.41564,mh,les rouages de l'administration,g,71.0
paco,PACO-LB_MA,LBMA,445,MA,850.76,851.1,mais ouais,les rouages de l'administration,f,72.0
paco,PACO-LB_MA,LBMA,446,LB,852.46,853.24747,tu as quel âge du coup,transition,,0.0
paco,PACO-LB_MA,LBMA,447,MA,853.4,854.105,22,transition,,1.0
paco,PACO-LB_MA,LBMA,448,LB,854.19577,854.53382,okay,transition,,2.0
paco,PACO-LB_MA,LBMA,449,MA,854.74,855.415,et toi du coup,âge des participants,g,0.0
paco,PACO-LB_MA,LBMA,450,LB,855.41974,855.88512,dix-neuf,âge des participants,f,1.0
paco,PACO-LB_MA,LBMA,451,LB,856.3,856.885,enfin je vais avoir vingt,âge des participants,f,2.0
paco,PACO-LB_MA,LBMA,452,LB,857.76416,859.55,on s'en fout dix-neuf et demi,âge des participants,f,3.0
paco,PACO-LB_MA,LBMA,453,MA,859.72372,860.715,19 et demi,âge des participants,g,4.0
paco,PACO-LB_MA,LBMA,454,MA,861.84,862.32,tu es née quand,âge des participants,g,5.0
paco,PACO-LB_MA,LBMA,455,LB,862.74,864.38,le vingt-quatre janvier,âge des participants,f,6.0
paco,PACO-LB_MA,LBMA,456,LB,864.74,865.31174,quatre-vingt-dix-neuf,âge des participants,f,7.0
paco,PACO-LB_MA,LBMA,457,MA,864.92,865.345,han,âge des participants,g,8.0
paco,PACO-LB_MA,LBMA,458,MA,865.58,867.65298,nan  c'est rigolo le 23,âge des participants,g,9.0
paco,PACO-LB_MA,LBMA,459,LB,866.36,866.67,et toi,âge des participants,f,10.0
paco,PACO-LB_MA,LBMA,460,LB,867.84,868.155,c'est vrai,âge des participants,f,11.0
paco,PACO-LB_MA,LBMA,461,MA,868.13591,869.19397,ouais,âge des participants,g,12.0
paco,PACO-LB_MA,LBMA,462,LB,869.28,871.68,ah ben peut être que c'était une variable,âge des participants,f,13.0
paco,PACO-LB_MA,LBMA,463,MA,872.22,874.51646,ouais  ouais c'est vrai peut-être,âge des participants,g,14.0
paco,PACO-LB_MA,LBMA,464,LB,872.22,874.595,quelle année du coup,âge des participants,f,15.0
paco,PACO-LB_MA,LBMA,465,MA,874.995,875.82,peut-être peut-être,âge des participants,g,16.0
paco,PACO-LB_MA,LBMA,466,MA,876.14,882.18,bah ils nous ont pas demandé notre taille pour savoir si on touchait ou pas le sol mais ça aurait pu être une variable aussi,âge des participants,g,17.0
paco,PACO-LB_MA,LBMA,467,LB,878.32,881.48,en enfin c'est c'est pas vrai  c'est pas faux pardon,âge des participants,f,18.0
paco,PACO-LB_MA,LBMA,468,LB,882.21714,882.40592,putain,âge des participants,f,19.0
paco,PACO-LB_MA,LBMA,469,LB,883.18,884.43,tu es née en attends quatre-vingt-dix-sept,âge des participants,f,20.0
paco,PACO-LB_MA,LBMA,470,MA,884.72,885.41,96,âge des participants,g,21.0
paco,PACO-LB_MA,LBMA,471,LB,885.68,886.085,ah okay,âge des participants,f,22.0
paco,PACO-LB_MA,LBMA,472,MA,888.04,888.44,et ouais,âge des participants,g,23.0
paco,PACO-LB_MA,LBMA,473,MA,888.86,889.83,c'est rigolo,âge des participants,g,24.0
paco,PACO-LB_MA,LBMA,474,LB,889.6,890.425,c'est pas mal,âge des participants,f,25.0
paco,PACO-LB_MA,LBMA,475,MA,890.28,891.635,ouais,âge des participants,g,26.0
paco,PACO-LB_MA,LBMA,476,MA,891.92,895.75253,faudra leur demander après bah je pense qu'après on aura sûrement une explication euh,âge des participants,g,27.0
paco,PACO-LB_MA,LBMA,477,LB,893.28,893.485,ouais,âge des participants,f,28.0
paco,PACO-LB_MA,LBMA,478,LB,895.66,897.035,ouais j'espère,âge des participants,f,29.0
paco,PACO-LB_MA,LBMA,479,MA,897.02,898.365,ouais bah j'espère aussi,âge des participants,g,30.0
paco,PACO-LB_MA,LBMA,480,MA,898.96,900.3,serait intéressant de savoir quand même,âge des participants,g,31.0
paco,PACO-LB_MA,LBMA,481,MA,901.7,905.50515,et du coup ça enfin c'est tu as passé plusieurs expériences déjà euh ici,transition,,0.0
paco,PACO-LB_MA,LBMA,482,LB,905.0,908.3,ouais j'en ai passé pas mal mais en fait hum c'était quand la semaine avant les vacances,,,0.0
paco,PACO-LB_MA,LBMA,483,MA,905.9793,906.51,ouais,transition,,1.0
paco,PACO-LB_MA,LBMA,484,MA,908.4,908.665,mh,les expériences ,g,0.0
paco,PACO-LB_MA,LBMA,485,LB,908.94,911.58,ils passaient à peu près tous les mêmes expériences du coup et j'avais pas cours,les expériences ,f,1.0
paco,PACO-LB_MA,LBMA,486,LB,912.08,914.645,donc je faisais que ça et j'ai gagné 60 euros,les expériences ,f,2.0
paco,PACO-LB_MA,LBMA,487,MA,914.36,916.045,ah bah ça c'est génial hein pour ça,les expériences ,g,3.0
paco,PACO-LB_MA,LBMA,488,LB,915.08,915.97,c'est vraiment pratique ouais,les expériences ,f,4.0
paco,PACO-LB_MA,LBMA,489,LB,916.3,919.575,et en plus hum moi je préfère ça plutôt que faire un travail étudiant ou euh,les expériences ,f,5.0
paco,PACO-LB_MA,LBMA,490,MA,918.94,919.68096,mh mh,les expériences ,g,6.0
paco,PACO-LB_MA,LBMA,491,LB,919.94,921.5,tu gagnes la même somme mais bon tu t'ennuies quoi,les expériences ,f,7.0
paco,PACO-LB_MA,LBMA,492,MA,921.42,921.82,ouais,les expériences ,g,8.0
paco,PACO-LB_MA,LBMA,493,LB,921.8,922.5,là c'est euh,les expériences ,f,9.0
paco,PACO-LB_MA,LBMA,494,LB,922.74,925.7,c'est cool de découvrir de nouvelles choses en plus vu que c'est ce qu'on veut faire enfin pas,les expériences ,f,10.0
paco,PACO-LB_MA,LBMA,495,MA,925.34,926.045,ouais,les expériences ,g,11.0
paco,PACO-LB_MA,LBMA,496,LB,925.98,926.385,à peu près,les expériences ,f,12.0
paco,PACO-LB_MA,LBMA,497,LB,926.79405,927.13649,c'est pas mal,les expériences ,f,13.0
paco,PACO-LB_MA,LBMA,498,MA,927.96,928.39,ouais,les expériences ,g,14.0
paco,PACO-LB_MA,LBMA,499,MA,929.08,932.30221,ah bah ça franchement en plus c'est bien payé 10 euros de l'heure euh,les expériences ,g,15.0
paco,PACO-LB_MA,LBMA,500,LB,931.62,931.8,ouais,les expériences ,f,16.0
paco,PACO-LB_MA,LBMA,501,LB,932.16,933.32,c'est clair,les expériences ,f,17.0
paco,PACO-LB_MA,LBMA,502,MA,933.94,936.24,c'est quand même pas mal ouais franchement euh,les expériences ,g,18.0
paco,PACO-LB_MA,LBMA,503,LB,934.16,935.2,pour ce que c'est c'est trop cool,les expériences ,f,19.0
paco,PACO-LB_MA,LBMA,504,MA,936.92,937.575,c'est sympa hein,les expériences ,g,20.0
paco,PACO-LB_MA,LBMA,505,LB,937.68,937.87,mh,les expériences ,f,21.0
paco,PACO-LB_MA,LBMA,506,MA,938.46,941.395,bah moi pareil depuis le début de l'année j'ai dû gagner 100 euros à peu près,les expériences ,g,22.0
paco,PACO-LB_MA,LBMA,507,LB,941.72,942.21,putain c'est pas mal,les expériences ,f,23.0
paco,PACO-LB_MA,LBMA,508,MA,942.52,943.165,donc c'est bien,les expériences ,g,24.0
paco,PACO-LB_MA,LBMA,509,LB,943.31233,943.65477,mh,les expériences ,f,25.0
paco,PACO-LB_MA,LBMA,510,MA,944.12,945.49506,je me dis à la fin de la,,,0.0
paco,PACO-LB_MA,LBMA,511,LB,944.22,945.99,tu veux tu travailles à côté ou pas,transition,,0.0
paco,PACO-LB_MA,LBMA,512,MA,946.1,946.44775,ouais,transition,,1.0
paco,PACO-LB_MA,LBMA,513,MA,947.2,947.7457,ouais,transition,,2.0
paco,PACO-LB_MA,LBMA,514,LB,947.24,947.81,tu fais quoi,transition,,3.0
paco,PACO-LB_MA,LBMA,515,MA,948.0662,952.00877,je fais du du babysitting enfin je garde des enfants tu sais je vais les chercher à l'école euh,job étudiant,g,0.0
paco,PACO-LB_MA,LBMA,516,LB,950.88,951.505,niam moi aussi,job étudiant,f,1.0
paco,PACO-LB_MA,LBMA,517,MA,952.44485,953.57,ouais bah voilà,job étudiant,g,2.0
paco,PACO-LB_MA,LBMA,518,MA,954.1,954.53,et ouais,job étudiant,g,3.0
paco,PACO-LB_MA,LBMA,519,MA,954.94,956.23,bah c'est sympa aussi enfin,job étudiant,g,4.0
paco,PACO-LB_MA,LBMA,520,LB,955.68,956.34,tu fais combien d'heures,job étudiant,f,5.0
paco,PACO-LB_MA,LBMA,521,MA,956.6,960.01,je fais euh 7 heures et demie je crois,job étudiant,g,6.0
paco,PACO-LB_MA,LBMA,522,LB,960.42,962.31,okay et c'est tout le temps les mêmes enfants,job étudiant,f,7.0
paco,PACO-LB_MA,LBMA,523,MA,962.3,962.6294,ouais,job étudiant,g,8.0
paco,PACO-LB_MA,LBMA,524,MA,963.02452,963.535,toi aussi,job étudiant,g,9.0
paco,PACO-LB_MA,LBMA,525,LB,963.84,967.85528,hum moi j'ai commencé cette semaine là et en fait je suis avec l'école euh d' aix-en-provence,job étudiant,f,10.0
paco,PACO-LB_MA,LBMA,526,MA,967.96,968.36,ok,job étudiant,g,11.0
paco,PACO-LB_MA,LBMA,527,LB,968.52,971.105,et en fait c'est des clubs réussite où on apprend à apprendre,job étudiant,f,12.0
paco,PACO-LB_MA,LBMA,528,LB,971.3,972.895,on apprend à apprendre  on apprend,job étudiant,f,13.0
paco,PACO-LB_MA,LBMA,529,LB,973.62,976.315,ouais les maths et le le français donc la lecture et tout ça,job étudiant,f,14.0
paco,PACO-LB_MA,LBMA,530,LB,976.88,978.23,à des enfants de ce1,job étudiant,f,15.0
paco,PACO-LB_MA,LBMA,531,LB,978.92,981.75731,et du coup j'ai euh je leur fais cours le mercredi matin normalement ils ont pas cours,job étudiant,f,16.0
paco,PACO-LB_MA,LBMA,532,MA,982.08,982.745,trop cool,job étudiant,g,17.0
paco,PACO-LB_MA,LBMA,533,LB,982.2,984.5131,du coup là je suis la maîtresse et je leur prépare les activités et tout,job étudiant,f,18.0
paco,PACO-LB_MA,LBMA,534,MA,984.84,985.73,c'est génial ça,job étudiant,g,19.0
paco,PACO-LB_MA,LBMA,535,LB,985.26,985.48,ouais,job étudiant,f,20.0
paco,PACO-LB_MA,LBMA,536,LB,985.8,986.62,franchement c'est pas mal,job étudiant,f,21.0
paco,PACO-LB_MA,LBMA,537,MA,986.76,987.79,tu as trouvé ça où,job étudiant,g,22.0
paco,PACO-LB_MA,LBMA,538,LB,988.06,988.91,bah sur le site d' aix,job étudiant,f,23.0
paco,PACO-LB_MA,LBMA,539,MA,989.34,989.725,d'accord,job étudiant,g,24.0
paco,PACO-LB_MA,LBMA,540,LB,989.74,991.545,ouais ils recrutent aussi des hum,job étudiant,f,25.0
paco,PACO-LB_MA,LBMA,541,LB,992.22,993.30505,intervenants périscolaires,job étudiant,f,26.0
paco,PACO-LB_MA,LBMA,542,MA,993.56,993.88,ouais,job étudiant,g,27.0
paco,PACO-LB_MA,LBMA,543,LB,994.02,997.00733,et c'est juste pour la récré le la garderie et tout mais bon s,job étudiant,f,28.0
paco,PACO-LB_MA,LBMA,544,LB,997.36,999.45,ça fait six heures par jour si tu t'inscris à tous les créneaux,job étudiant,f,29.0
paco,PACO-LB_MA,LBMA,545,LB,999.92,1000.985,enfin et donc c'est pas mal quoi,job étudiant,f,30.0
paco,PACO-LB_MA,LBMA,546,MA,1001.74,1002.53,oh c'est cool hein,job étudiant,g,31.0
paco,PACO-LB_MA,LBMA,547,LB,1002.44,1002.67,ouais,job étudiant,f,32.0
paco,PACO-LB_MA,LBMA,548,LB,1003.5,1005.725,c'est pas très compliqué en plus avec les enfants c'est,job étudiant,f,33.0
paco,PACO-LB_MA,LBMA,549,LB,1006.2,1006.71755,vachement cool,job étudiant,f,34.0
paco,PACO-LB_MA,LBMA,550,MA,1006.92,1008.065,ouais moi j'adore,job étudiant,g,35.0
paco,PACO-LB_MA,LBMA,551,MA,1008.8,1009.945,oui ben je regarderai,job étudiant,g,36.0
paco,PACO-LB_MA,LBMA,552,LB,1008.92,1011.44,moi j'ai pas jda j'ai eu du mal ce matin parce que,job étudiant,f,37.0
paco,PACO-LB_MA,LBMA,553,LB,1011.86,1015.55101,enfin tu te retrouves avec des enfants et tout tu as pas forcément d'autorité tu as pas d'expérience comment les gérer,job étudiant,f,38.0
paco,PACO-LB_MA,LBMA,554,LB,1015.939,1018.49,et ils sont là ils te parlent comme si tu es leur euh tu es leur ami et,job étudiant,f,39.0
paco,PACO-LB_MA,LBMA,555,MA,1018.82,1021.365,ouais ah ça c'est compliqué ouais de savoir euh ouais,job étudiant,g,40.0
paco,PACO-LB_MA,LBMA,556,MA,1021.62,1025.005,la place de chacun euh ouais c'est ouais c'est pas évident,job étudiant,g,41.0
paco,PACO-LB_MA,LBMA,557,LB,1021.7,1022.575,recadrer ouais,job étudiant,f,42.0
paco,PACO-LB_MA,LBMA,558,LB,1022.88,1023.455,ouais c'est ça,job étudiant,f,43.0
paco,PACO-LB_MA,LBMA,559,LB,1024.3,1026.415,bah tu es pas leur parent tu es pas leur maîtresse tu es,job étudiant,f,44.0
paco,PACO-LB_MA,LBMA,560,LB,1026.96,1029.555,bon tu as plus vieille qu'eux mais bon c'est pas,job étudiant,f,45.0
paco,PACO-LB_MA,LBMA,561,MA,1029.2,1029.615,mh,job étudiant,g,46.0
paco,PACO-LB_MA,LBMA,562,LB,1030.08,1030.555,nia,job étudiant,f,47.0
paco,PACO-LB_MA,LBMA,563,MA,1030.3,1030.945,et ouais ouais ouais,job étudiant,g,48.0
paco,PACO-LB_MA,LBMA,564,MA,1031.2,1031.87,ça c'est dur,job étudiant,g,49.0
paco,PACO-LB_MA,LBMA,565,LB,1032.14,1032.33,ouais,job étudiant,f,50.0
paco,PACO-LB_MA,LBMA,566,MA,1033.4,1035.315,oh moi au début avec les miens j'avais du mal aussi,job étudiant,g,51.0
paco,PACO-LB_MA,LBMA,567,MA,1036.3,1036.58,mais bon,job étudiant,g,52.0
paco,PACO-LB_MA,LBMA,568,LB,1037.2,1037.62507,ils ont quel âge,job étudiant,f,53.0
paco,PACO-LB_MA,LBMA,569,MA,1038.86,1041.045,ils ont 6,job étudiant,g,54.0
paco,PACO-LB_MA,LBMA,570,MA,1041.86,1043.02,9 et 11,job étudiant,g,55.0
paco,PACO-LB_MA,LBMA,571,LB,1043.57139,1044.28,c'est pas évident trois,job étudiant,f,56.0
paco,PACO-LB_MA,LBMA,572,MA,1045.14,1045.6,ouais,job étudiant,g,57.0
paco,PACO-LB_MA,LBMA,573,MA,1045.88,1048.815,ça va maintenant ça va mieux parce que là c'est la troisième année que je les garde,job étudiant,g,58.0
paco,PACO-LB_MA,LBMA,574,MA,1049.36,1050.03,donc euh,job étudiant,g,59.0
paco,PACO-LB_MA,LBMA,575,LB,1049.9,1050.63,ah tu les connais bien,job étudiant,f,60.0
paco,PACO-LB_MA,LBMA,576,MA,1050.6,1054.3108,ouais maintenant ça va c'est rodé mais euh au début euh fou,job étudiant,g,61.0
paco,PACO-LB_MA,LBMA,577,LB,1051.82372,1052.11348,okay,job étudiant,f,62.0
paco,PACO-LB_MA,LBMA,578,LB,1054.74,1055.52611,je compr,job étudiant,f,63.0
paco,PACO-PO_MH,POMH,0,MH,0.72,1.42,tu veux commencer,hetero selection,g,0.0
paco,PACO-PO_MH,POMH,1,PO,6.31991,13.6,bon frog joke un jour un ingénieur traversait la rue quand une grenouille l'interpella et dit si tu m'embrasses je me transforme en belle princesse,frog joke PO ,g,0.0
paco,PACO-PO_MH,POMH,2,PO,13.96,17.075,il s'accroupit ramassa la grenouille et et la mit dans sa poche,frog joke PO ,g,1.0
paco,PACO-PO_MH,POMH,3,PO,17.4,22.24,la grenouille reprit la parole et dit si tu m'embrasses et me transformes en belle princesse je resterai avec toi une semaine,frog joke PO ,g,2.0
paco,PACO-PO_MH,POMH,4,PO,22.8,26.235,l'ingénieur sortit la grenouille de sa poche lui sourit et la remit dans sa poche,frog joke PO ,g,3.0
paco,PACO-PO_MH,POMH,5,PO,26.82,32.005,puis la grenouille se mit à crier si tu m'embrasses et me transformes en princesse je resterai avec toi et je ferai tout ce que tu veux,frog joke PO ,g,4.0
paco,PACO-PO_MH,POMH,6,PO,32.64,36.385,l'ingénieur sortit encore la grenouille de sa poche lui sourit et la remit dans sa poche,frog joke PO ,g,5.0
paco,PACO-PO_MH,POMH,7,PO,36.962,39.135,enfin la grenouille demanda qu'est-ce qu'il y a,frog joke PO ,g,6.0
paco,PACO-PO_MH,POMH,8,PO,39.48,42.505,je t'ai dit que j'étais une belle princesse que je resterai avec toi une semaine,frog joke PO ,g,7.0
paco,PACO-PO_MH,POMH,9,PO,42.8,44.095,et que je ferai tout ce que tu veux,frog joke PO ,g,8.0
paco,PACO-PO_MH,POMH,10,PO,44.44,45.445,pourquoi ne m'embrasses-tu pas,frog joke PO ,g,9.0
paco,PACO-PO_MH,POMH,11,PO,46.13636,51.83,l'ingénieur répond écoute je suis un ingénieur je n'ai pas le temps pour une petite copine mais une grenouille qui parle ça c'est cool,frog joke PO ,g,10.0
paco,PACO-PO_MH,POMH,12,MH,53.46,53.63,mh,transition,,0.0
paco,PACO-PO_MH,POMH,13,MH,54.62051,55.43052,donkey joke,donkey joke MH,g,0.0
paco,PACO-PO_MH,POMH,14,MH,56.3,61.18,une voiture fut impliquée dans un accident de la route comme prévu une large foulese rassembla,donkey joke MH,g,1.0
paco,PACO-PO_MH,POMH,15,MH,61.56,63.765,un journaliste anxieux d'avoir son histoire,donkey joke MH,g,2.0
paco,PACO-PO_MH,POMH,16,MH,64.24,65.94492,ne pouvait se rapprocher de la voiture,donkey joke MH,g,3.0
paco,PACO-PO_MH,POMH,17,MH,66.56,68.68344,étant quelqu'un de malin il se mit à crier fort,donkey joke MH,g,4.0
paco,PACO-PO_MH,POMH,18,MH,69.28,70.98,laissez-moi passer laissez-moi passer,donkey joke MH,g,5.0
paco,PACO-PO_MH,POMH,19,MH,71.34,72.65,je suis le fils de la victime,donkey joke MH,g,6.0
paco,PACO-PO_MH,POMH,20,MH,73.1,74.26,la foule s'écarta pour lui,donkey joke MH,g,7.0
paco,PACO-PO_MH,POMH,21,MH,75.06,77.51359,étendu devant la voiture il y avait un âne,donkey joke MH,g,8.0
paco,PACO-PO_MH,POMH,22,PO,79.26,79.575,ok,fin de la tâche de lecture,g,0.0
paco,PACO-PO_MH,POMH,23,MH,79.76,79.885,mh,fin de la tâche de lecture,f,1.0
paco,PACO-PO_MH,POMH,24,MH,80.35719,81.44685,je  on pose euh,fin de la tâche de lecture,f,2.0
paco,PACO-PO_MH,POMH,25,PO,81.73307,82.27088,c'est ça,fin de la tâche de lecture,g,3.0
paco,PACO-PO_MH,POMH,26,MH,84.02,85.13673,et maintenant on discute,,,0.0
paco,PACO-PO_MH,POMH,27,PO,84.82694,87.425,voilà du coup toi tu tu es en psycho aussi,transition,,0.0
paco,PACO-PO_MH,POMH,28,MH,87.66,90.05,nan pas du tout moi je suis en troisième année de droit,,,0.0
paco,PACO-PO_MH,POMH,29,PO,88.43137,89.055,euh d'accord,transition,,1.0
paco,PACO-PO_MH,POMH,30,PO,90.1,90.585,d'accord,cursus universitaire actuel,g,0.0
paco,PACO-PO_MH,POMH,31,MH,90.82,92.095,toi tu es en psycho,cursus universitaire actuel,f,1.0
paco,PACO-PO_MH,POMH,32,PO,91.6,92.31675,en psycho,cursus universitaire actuel,g,2.0
paco,PACO-PO_MH,POMH,33,MH,92.34,92.825,ok,cursus universitaire actuel,f,3.0
paco,PACO-PO_MH,POMH,34,PO,92.53407,93.60749,en deuxième année du coup,,,0.0
paco,PACO-PO_MH,POMH,35,MH,93.54,95.465,en deuxième année c'est la première expérience que tu fais,transition,,0.0
paco,PACO-PO_MH,POMH,36,PO,95.41664,97.26768,nan j'en ai déjà fait d'autres mais pas comme ça,transition,,1.0
paco,PACO-PO_MH,POMH,37,MH,97.5,100.7,ouais moi non plus enfin j'avais déjà fait une expérience sur la dyslexie mais,,,0.0
paco,PACO-PO_MH,POMH,38,PO,100.32591,102.87739,ouais d'accord ah ouais ça j'ai jamais fait ça doit être pas mal aussi,,,0.0
paco,PACO-PO_MH,POMH,39,MH,102.04,102.165,mh,les experiences passées ,g,0.0
paco,PACO-PO_MH,POMH,40,MH,102.82,103.9,ouais ouais c'était sympa,les experiences passées ,g,1.0
paco,PACO-PO_MH,POMH,41,PO,103.64,106.19678,et tu les fais par plaisir ou,les experiences passées ,f,2.0
